"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Storey et al. 2003) < 0.5)"
Nol10	924	988	-0.0966181901686198	-0.0976509690831686	-1.47950221580738	0.139006139577726	0.401704671821193	0.286384589776083	FALSE
Mark3	1425	1504	-0.0778426477381711	-0.0788754266527198	-1.479280719383	0.139065303713235	0.401792286957404	0.286418579103846	FALSE
Ano3	121	99	0.289506617194985	0.288473838280436	1.47919182406558	0.139089054084028	0.401777568298719	0.286418579103846	FALSE
Rbm34	755	813	-0.106778707862585	-0.107811486777134	-1.47911655617997	0.139109166023584	0.401752347821376	0.286418579103846	FALSE
Tk2	419	377	0.152385720430688	0.151352941516139	1.47893494085603	0.13915770372827	0.401809215429327	0.286459121342254	FALSE
Gopc	838	899	-0.101370871815096	-0.102403650729645	-1.47875506379878	0.139205789723765	0.40186475545333	0.286498717115234	FALSE
Srek1ip1	370	411	-0.151613123165371	-0.152645902079919	-1.47745829079742	0.139552830820179	0.402783128987624	0.287142274713878	FALSE
Ino80b	382	342	0.159576313149852	0.158543534235303	1.47737062070284	0.139576317014085	0.402767457984089	0.287142274713878	FALSE
Exosc8	605	657	-0.118958228160373	-0.119991007074922	-1.47673800951843	0.139745879233041	0.403173229460859	0.287406441183822	FALSE
Larp1	3135	3017	0.0553507465426986	0.0543179676281498	1.47664449850983	0.139770956940095	0.403162074801943	0.287406441183822	FALSE
Phf20	1468	1548	-0.0765535033011968	-0.0775862822157456	-1.47656771180241	0.139791552126884	0.403137997841691	0.287406441183822	FALSE
Dclk3	329	292	0.172119214855224	0.171086435940675	1.47631037330971	0.139860590662641	0.403253605328073	0.287488860445745	FALSE
Zc3hc1	567	518	0.130396637255673	0.129363858341125	1.4760931169342	0.139918896427065	0.403338226062207	0.28754918853235	FALSE
Chd6	1042	975	0.0958811536415354	0.0948483747269866	1.47598173627774	0.139948795248944	0.403340941241992	0.287551124247077	FALSE
Nfatc2	155	130	0.253756592245783	0.252723813331234	1.47580364428935	0.139996612153931	0.40339528562104	0.287589867617	FALSE
B4galt7	481	436	0.141708758993115	0.140675980078566	1.4755317322992	0.14006964355762	0.403522247179751	0.287680381460775	FALSE
Prps2	1471	1551	-0.0764014397812591	-0.0774342186958079	-1.47514013096418	0.140174873188086	0.403658426428955	0.287777466810175	FALSE
Scpep1	1935	1843	0.0702774954010579	0.0692447164865091	1.47499621767502	0.14021356030114	0.403686374831455	0.287797391875394	FALSE
Cenpi	1254	1328	-0.0827177985448859	-0.0837505774594347	-1.4746910174987	0.140295632118126	0.403839194001525	0.287906340210827	FALSE
Syt12	237	270	-0.188072348152573	-0.189105127067121	-1.47416963832356	0.14043592241504	0.404159496553533	0.288134691338895	FALSE
Enthd2	313	277	0.176276680883429	0.175243901968881	1.47389314716201	0.140510363144622	0.404290197942871	0.288227871394779	FALSE
Cep152	592	542	0.127304324275078	0.12627154536053	1.47302080834498	0.14074542503715	0.404882904862135	0.288614166050015	FALSE
Snx13	1439	1518	-0.0771051986751683	-0.0781379775897171	-1.47244411643389	0.14090098735123	0.40499584251244	0.288647795640549	FALSE
Cisd1	504	458	0.138076135402972	0.137043356488423	1.47232337210202	0.140933574794984	0.405005934251978	0.288647795640549	FALSE
Gna11	1942	1850	0.070017930015517	0.0689851511009683	1.47218945952983	0.140969722964517	0.40502625230461	0.288647795640549	FALSE
Nup54	964	1029	-0.094137930664008	-0.0951707095785568	-1.4721740167725	0.140973892018819	0.40495470033618	0.288647795640549	FALSE
Srsf5	904	967	-0.0971931170616536	-0.0982258959762023	-1.47216368481525	0.140976681372249	0.404879215429702	0.288647795640549	FALSE
Crlf2	331	294	0.171015061970854	0.169982283056305	1.47151583064062	0.141151669505811	0.405298207492567	0.288830616484472	FALSE
Fxr1	1479	1559	-0.0759988755987173	-0.0770316545132661	-1.47135414419056	0.141195367716407	0.405340123025935	0.288830616484472	FALSE
Azin1	2487	2590	-0.05854559035701	-0.0595783692715588	-1.47129483102137	0.141211400604723	0.405135653763789	0.288830616484472	FALSE
Lmf2	1273	1199	0.086400760487134	0.0853679815725852	1.47077080924686	0.141353109244845	0.405458702362323	0.289060925332885	FALSE
Thumpd1	635	688	-0.115651973042569	-0.116684751957118	-1.4703810566412	0.141458578982069	0.405677691299412	0.289217047631959	FALSE
Kifc5b	738	795	-0.107334044111322	-0.108366823025871	-1.47004223275137	0.141550316183768	0.4058572157521	0.289294625862994	FALSE
Mxra7	767	710	0.111407553110888	0.11037477419634	1.46963750869217	0.141659955883426	0.406087986314107	0.289294625862994	FALSE
Mcm5	2157	2253	-0.0628211370749749	-0.0638539159895237	-1.46960332176868	0.141669220104477	0.406030980830299	0.289294625862994	FALSE
Lin37	236	205	0.203162949856395	0.202130170941846	1.46930853917433	0.141749121746384	0.40584244949751	0.289334507577746	FALSE
Mesdc1	687	742	-0.111109087802703	-0.112141866717252	-1.4687043362524	0.141913000822145	0.406228152168445	0.28959739348793	FALSE
Apbb1ip	239	272	-0.18659603326959	-0.187628812184139	-1.46844405823248	0.141983641343117	0.406346854380166	0.28959739348793	FALSE
Vps16	1083	1015	0.0935535155357883	0.0925207366212395	1.46840758254264	0.141993543152033	0.406291713756096	0.28959739348793	FALSE
Polk	1178	1107	0.0896843170489081	0.0886515381343593	1.46840381749569	0.141994565254073	0.406211193145201	0.28959739348793	FALSE
Chmp1b	850	790	0.105610187960599	0.10457740904605	1.46733127804724	0.14228595903914	0.406961216315436	0.290132102424613	FALSE
Mkl2	1753	1666	0.0734375953939903	0.0724048164794415	1.46716974240832	0.142329885742469	0.407003280333987	0.290162090840338	FALSE
9930021J03Rik	1833	1744	0.0718067457629594	0.0707739668484107	1.46690239361096	0.14240260930231	0.407127657013933	0.290250761864009	FALSE
Mesdc2	744	688	0.112894056405933	0.111861277491384	1.4665490292805	0.142498774365131	0.407318987919538	0.290387166110106	FALSE
Ptp4a1	225	257	-0.191843357976841	-0.19287613689139	-1.46596385076728	0.142658135296982	0.407690842542402	0.290617901188279	FALSE
Nedd1	1281	1207	0.0858447995866243	0.0848120206720755	1.46591835008529	0.142670532170525	0.407642634380151	0.290617901188279	FALSE
Ptgr2	1004	1070	-0.091851527337738	-0.0928843062522868	-1.46573466309846	0.142720586956533	0.407702021271032	0.290618034268467	FALSE
Mplkip	240	273	-0.185866545311334	-0.186899324225883	-1.46560656451093	0.14275550185599	0.407718143398007	0.290618034268467	FALSE
D030028A08Rik	195	167	0.223626021275559	0.22259324236101	1.46559595174935	0.142758394793201	0.407642821048483	0.290618034268467	FALSE
B630005N14Rik	743	800	-0.10663778923613	-0.107670568150679	-1.46536027688181	0.142822649101291	0.407742709434695	0.290689247018818	FALSE
Hs2st1	1493	1573	-0.0753045052811459	-0.0763372841956946	-1.46480080357519	0.142975272583056	0.408094789305204	0.290940252935246	FALSE
Wdr90	771	829	-0.104641241580715	-0.105674020495264	-1.46453179536177	0.143048702165038	0.408220727813319	0.291010189821875	FALSE
Usp9x	3501	3622	-0.0490194845216632	-0.0500522634362119	-1.46419507903653	0.143140654406311	0.408315825358489	0.291010189821875	FALSE
Uqcrb	305	342	-0.165187082435649	-0.166219861350198	-1.46413828831625	0.143156167579492	0.408234672579537	0.291010189821875	FALSE
Ing2	305	342	-0.165187082435649	-0.166219861350198	-1.46413828831625	0.143156167579492	0.408234672579537	0.291010189821875	FALSE
Ubxn6	854	794	0.105097062477533	0.104064283562984	1.46369360223548	0.143277684352916	0.408455764500975	0.29119760053564	FALSE
Trim28	2084	2178	-0.0636486764383992	-0.064681455352948	-1.46344626504	0.143345306986577	0.408564923473712	0.291275422502424	FALSE
Fam168b	2722	2829	-0.055625109892258	-0.0566578888068068	-1.46306345849518	0.143450015561634	0.408779719058509	0.291428555263264	FALSE
Gng7	468	424	0.142444265020206	0.141411486105657	1.46287779345708	0.143500821401325	0.408840855246279	0.29144687111761	FALSE
Psmd11	1040	1107	-0.0900716937530976	-0.0911044726676464	-1.46274761576995	0.143536451775636	0.408858739628392	0.29144687111761	FALSE
Mtr	672	619	0.118521823564496	0.117489044649947	1.46247094166008	0.143612201591595	0.408907268186698	0.291487406079058	FALSE
Imp3	341	380	-0.156227679306776	-0.157260458221324	-1.46242146724703	0.143625750281069	0.408862267660945	0.291487406079058	FALSE
Pigt	1426	1348	0.0811534852620301	0.0801207063474814	1.46230710874185	0.143657071390369	0.408867868286973	0.291491398895423	FALSE
Crim1	2737	2628	0.058630159042627	0.0575973801280783	1.46217110674044	0.143694327153432	0.408890354018417	0.29150742949558	FALSE
Ccnc	668	722	-0.112150734413119	-0.113183513327667	-1.46196705285659	0.14375023863466	0.408965905625446	0.291509110309875	FALSE
Slc12a8	196	168	0.222392421336448	0.221359642421899	1.46151849570969	0.143873203513785	0.409148601825952	0.291641838582965	FALSE
Sec61g	198	228	-0.203533394085132	-0.204566172999681	-1.46150079477899	0.143878057598918	0.409078886363609	0.291641838582965	FALSE
Lpar6	273	308	-0.174029399775049	-0.175062178689598	-1.46112586327858	0.14398090369674	0.409287756651407	0.291790747061963	FALSE
Lsm10	269	236	0.188819313194782	0.187786534280233	1.46098792407745	0.144018755478066	0.40931182310834	0.291807904598033	FALSE
Bcor	1064	997	0.0938327411029931	0.0927999621884443	1.45979036995216	0.144347696020228	0.410163006500563	0.292414733006328	FALSE
Trappc6b	419	462	-0.140942607716706	-0.141975386631255	-1.45964542615869	0.144387547777977	0.410192566387812	0.292435806936449	FALSE
Anxa11	831	772	0.106247629502265	0.105214850587716	1.45951984213754	0.144422083456196	0.410207014775969	0.292446107527918	FALSE
Prrc1	751	695	0.111799929903402	0.110767150988853	1.45929735734075	0.144483282446401	0.410297174555742	0.292510384528799	FALSE
Rhbdd1	1694	1609	0.0742695486087523	0.0732367696942036	1.4586259072044	0.14466809903169	0.410738269753854	0.292769120849796	FALSE
Rnf168	1430	1508	-0.076621281602911	-0.0776540605174598	-1.45861882980123	0.144670048050551	0.410660097675997	0.292769120849796	FALSE
Rfc5	1079	1147	-0.0881705265278079	-0.0892033054423566	-1.45835248623491	0.144743410008811	0.410784628771949	0.292814974106774	FALSE
Bex1	535	488	0.132657743725623	0.131624964811075	1.45832246763102	0.144751680152372	0.410724414920024	0.292814974106774	FALSE
Mcm10	1047	1114	-0.0894877904092226	-0.0905205693237714	-1.45810856694078	0.144810620403918	0.410807969777224	0.292874542304959	FALSE
Ppip5k1	1329	1254	0.0838037564741345	0.0827709775595857	1.457716422429	0.144918723423537	0.411030930272133	0.29303349601984	FALSE
Ube2f	505	552	-0.128384879139011	-0.12941765805356	-1.45754988857945	0.144964650738166	0.41107748781187	0.293066687971176	FALSE
Thada	1228	1156	0.0871691628695004	0.0861363839549516	1.45734640748078	0.145020782634695	0.411152957728204	0.293120492227253	FALSE
Tmem80	171	145	0.237943424870964	0.236910645956415	1.45710081669046	0.14508855300066	0.411261386802238	0.293186544357736	FALSE
Dnm1	514	468	0.135259829610474	0.134227050695925	1.45701401845189	0.14511251062979	0.41124560743893	0.293186544357736	FALSE
Psmd7	1360	1436	-0.0784490976853487	-0.0794818765998975	-1.45640836113724	0.145279765573606	0.411552136399178	0.29340507597236	FALSE
Slc25a35	114	93	0.29373120305671	0.292698424142162	1.45572758853896	0.145467940129803	0.411959527918681	0.293665661675035	FALSE
Rab27b	114	93	0.29373120305671	0.292698424142162	1.45572758853896	0.145467940129803	0.411959527918681	0.293665661675035	FALSE
Rnd3	926	989	-0.0949583274988743	-0.0959911064134231	-1.45550829342874	0.145528595926831	0.412005652980657	0.293728398475817	FALSE
Erbb2	1166	1096	0.0893199902399697	0.088287211325421	1.4549927203145	0.145671276840768	0.412242018511796	0.293896908952346	FALSE
Ccdc92	600	651	-0.117695042669753	-0.118727821584302	-1.45482248766112	0.145718410936091	0.412291640448673	0.293932285583571	FALSE
Patz1	679	626	0.117248917312114	0.116216138397566	1.45446246155504	0.145818133586283	0.412490004614811	0.294073704004443	FALSE
Fkbp3	327	365	-0.158605828269296	-0.159638607183845	-1.45434111887134	0.145851755733855	0.412501341242004	0.294081786149252	FALSE
Fads2	1802	1889	-0.0680236905748313	-0.06905646948938	-1.45396105904967	0.145957102729826	0.412715485977211	0.294221036270811	FALSE
Brca2	1365	1441	-0.0781693843675342	-0.0792021632820829	-1.45387821030654	0.145980074913281	0.412696663987638	0.294221036270811	FALSE
Fbxl5	1257	1330	-0.0814415959680446	-0.0824743748825933	-1.45363422698675	0.14604774234117	0.412804180817809	0.294263365067664	FALSE
Mrpl4	607	557	0.12401918891565	0.122986410001101	1.45358880550795	0.14606034238789	0.412756037557499	0.294263365067664	FALSE
Dph7	260	294	-0.177304531807909	-0.178337310722458	-1.45341299723096	0.146109119943433	0.412810128132268	0.294294295411488	FALSE
Coq3	256	224	0.192645077942396	0.191612299027847	1.45331985564232	0.14613496688959	0.412799422795598	0.294294295411488	FALSE
Lysmd1	137	162	-0.241817919924098	-0.242850698838647	-1.45282083628372	0.146273505191227	0.413106985768167	0.29451356419751	FALSE
Cchcr1	867	807	0.103463319944053	0.102430541029504	1.45205075871514	0.146487492145116	0.413627463630512	0.29487324311234	FALSE
Kansl2	1339	1264	0.0831594971472089	0.0821267182326602	1.45196429871444	0.146511532349304	0.413611498600214	0.29487324311234	FALSE
Zfp523	813	755	0.106778707862585	0.105745928948036	1.45077819563886	0.146841633112115	0.414291494352572	0.295320757349974	FALSE
Ddx11	679	733	-0.110401623889079	-0.111434402803627	-1.45073795312858	0.146852842852289	0.414239215895005	0.295320757349974	FALSE
Mbd5	985	921	0.0969225682524026	0.0958897893378539	1.45053461136462	0.146909494663977	0.414315114633434	0.29537486732328	FALSE
Ube2cbp	148	124	0.255257055242075	0.254224276327526	1.45027838695303	0.146980903585455	0.414432592316154	0.295458619891607	FALSE
Ablim1	2733	2625	0.0581680370823605	0.0571352581678117	1.44949519336044	0.147199341697316	0.414880540368658	0.295777972461433	FALSE
Rpp40	188	217	-0.206962380766842	-0.207995159681391	-1.44884730007553	0.147380231137053	0.41530634017965	0.296081535035512	FALSE
Aldh6a1	386	427	-0.145635222352411	-0.146668001266959	-1.44846738220283	0.147486381829651	0.415521402205745	0.296098950966862	FALSE
Il7	138	163	-0.240203697452908	-0.241236476367457	-1.44801639220788	0.147612466230388	0.415792526212957	0.296098950966862	FALSE
Smc6	2085	2178	-0.0629565703848805	-0.0639893492994292	-1.44796074808031	0.147628028505846	0.41575228650585	0.296098950966862	FALSE
Commd2	490	536	-0.129451251455201	-0.13048403036975	-1.4478364695171	0.147662790649927	0.4157661230974	0.296098950966862	FALSE
Setd1a	2093	1999	0.066293839511081	0.0652610605965323	1.44679111289556	0.147955436584218	0.415330769081334	0.296098950966862	FALSE
Ssbp1	307	272	0.174632004119839	0.173599225205291	1.44641040831899	0.148062124239756	0.415546509880227	0.296252757592781	FALSE
Rbm15b	738	683	0.111735237770306	0.110702458855757	1.44578222007714	0.148238294560758	0.415957132340209	0.29633769051332	FALSE
Dnaja3	1494	1415	0.0783780950699935	0.0773453161554447	1.44561869153407	0.148284181076309	0.416002086246105	0.29633769051332	FALSE
Peo1	1148	1079	0.0894277771876713	0.0883949982731225	1.44545268072158	0.148330775219955	0.416049006854361	0.29633769051332	FALSE
Mettl15	214	185	0.210085525884836	0.209052746970287	1.44533053630063	0.14836506455314	0.415977653816564	0.29633769051332	FALSE
Qtrtd1	638	587	0.120195920654817	0.119163141740268	1.44487672531469	0.148492514942475	0.415665643214176	0.29633769051332	FALSE
Unc50	332	370	-0.156342029169387	-0.157374808083936	-1.44407076644047	0.148719070271232	0.416132569266371	0.296670572939873	FALSE
Higd1a	297	333	-0.165059246270495	-0.166092025185044	-1.4436650990855	0.148833203318845	0.416368284600962	0.296838619876183	FALSE
Coq6	380	341	0.156227679306776	0.155194900392227	1.44321310333101	0.148960449446528	0.416640582397728	0.297032747299372	FALSE
Ddrgk1	849	790	0.103911900488573	0.102879121574024	1.44307773193604	0.148998575443131	0.416663552970764	0.297049123554361	FALSE
Zfp131	1072	1139	-0.0874628412503391	-0.0884956201648879	-1.44190477571493	0.149329238772666	0.41750440924618	0.297646039107853	FALSE
Pkp4	2443	2543	-0.0578775984228503	-0.0589103773373991	-1.44170184594576	0.149386502661351	0.417580693471795	0.297646039107853	FALSE
Slx4ip	281	316	-0.169354427956176	-0.170387206870724	-1.44162555325463	0.149408035705204	0.417557088550921	0.297646039107853	FALSE
Mafk	879	819	0.101999713502396	0.100966934587847	1.44154036281029	0.149432082872536	0.417540518020372	0.297646039107853	FALSE
Daam1	937	875	0.0987660309394958	0.097733252024947	1.44148449981652	0.149447853225077	0.417500831843583	0.297646039107853	FALSE
Dlg4	908	847	0.100330327958716	0.099297549044167	1.44132169091905	0.14949382208972	0.417545507898078	0.297677889704664	FALSE
Pdcd2	440	398	0.14473509298101	0.143702314066462	1.44084588106459	0.149628228178086	0.417837127163705	0.297857220386673	FALSE
Tiparp	998	934	0.0956172656275989	0.0945844867130501	1.44052673493462	0.149718431767342	0.417921450117697	0.297945907643955	FALSE
Akap10	939	877	0.0985483152090403	0.0975155362944915	1.43986200118353	0.149906445563585	0.418362428422196	0.298260291318563	FALSE
Zfp397	744	689	0.11079863840374	0.109765859489191	1.43959988031716	0.149980633516619	0.418485625851959	0.298348121627391	FALSE
Galnt10	1326	1252	0.0828462131799697	0.0818134342654209	1.43946418482699	0.150019050350438	0.418508983042509	0.298364773510985	FALSE
Cnot3	1258	1186	0.0850279123332847	0.0839951334187359	1.43890869278597	0.150176394295126	0.418864036070646	0.298617899060535	FALSE
Rtkn2	152	178	-0.227805917522812	-0.228838696437361	-1.43849884089796	0.150292566107467	0.419104134796978	0.298769465003165	FALSE
Ocrl	801	859	-0.100855888729752	-0.101888667644301	-1.43833921345833	0.150337830767545	0.419146446109115	0.298769465003165	FALSE
Mief2	191	220	-0.203930885488911	-0.20496366440346	-1.43832141850271	0.15034287742747	0.419076633917796	0.298769465003165	FALSE
Ccdc167	250	283	-0.178873958169795	-0.179906737084344	-1.43812110651213	0.150399694937489	0.4191511306091	0.298822575424515	FALSE
